,cistern,workingComputers,directivesTeachers,classSize_5,roomQuality,mt_readTeachers,carrMagisterial,meanAge_2,classSize_6,students1,nivelCarrMagis,sexRatio_students,mt_speakStaff,meanAge_3,classSize_prim,graduateTeachers,margina,mt_readStaff,totalGirls,totalTeachers,preschoolAttendance,disabilitiesStudents,extraFacilities,safety,p_mat_std,cct
2686,1.0,1.0,1.0,11.875,1.6,1.0208334000000001,0.22916667,6.9379710999999995,10.833333,10.875,0.22916667,0.07019139099999999,0.69791669,8.0032196,10.361111,0.33333334,1,0.66666669,30.125,2.25,0.93472224,0.0,1,2,-0.80273831,20DPB2158W
2687,0.0,0.6,1.0,3.75,2.0,0.0,0.0,8.2416668,3.0,6.0,0.0,0.22969115,0.0,9.3212967,4.3055553,0.2,1,0.0,13.25,0.0,0.0,0.0,1,2,-1.8857328999999998,20DPB2164G
2688,1.0,0.66666669,1.0,8.5,1.64,0.75,0.0,8.1360388,6.3333335,7.75,0.0,0.18291643,0.38888890000000004,9.838889100000001,8.944444699999998,0.55000001,2,0.30555555,19.625,1.0,0.125,0.0,0,0,-1.4034016000000002,20DPB2166E
2689,0.0,0.55,1.0,4.25,1.8,0.0,0.0,7.5625,3.75,4.0,0.0,0.36243686,0.0,8.892708800000001,4.0416665,0.271428573,2,0.0,9.0,0.0,0.8125,0.0,1,0,-0.85049355,20DPB2167D
2690,0.0,0.65,1.0,3.125,1.8,0.0,0.0,7.8937502,2.625,3.0,0.0,0.42671356,0.0,8.7041664,3.25,0.600000001,2,0.0,7.625,0.0,0.83333331,0.0,0,0,-1.1000581,20DPB2168C
2691,0.0,0.805882353,1.0,2.375,1.8,0.0,0.0,7.266666900000001,2.1666667,5.0,0.0,0.15577652,0.0,8.6625004,3.5555556000000004,0.0,2,0.0,8.875,0.0,0.0625,0.0,0,0,-1.9391372,20DPB2170R
2692,1.0,1.0,1.0,4.4285712,1.8,0.0,0.0,7.1875,3.4000001,2.875,0.0,0.16126895,0.0,8.440476400000001,3.25,0.1,1,0.0,9.75,0.0,0.66666669,0.0,0,0,0.14396125,20DPB2172P
2693,0.0,0.75,1.0,2.25,1.8,0.0,0.0,8.510417,3.0,5.125,0.0,0.97291666,0.0,10.0375,3.3958333,0.166666669,1,0.0,6.25,0.0,0.40178573,0.0,1,1,-1.7134531000000002,20DPB2174N
2694,1.0,0.703809533,0.125,19.25,1.4,0.9392857,0.10714286,7.2194362000000005,20.5,23.5,0.10714286,0.06514076099999999,0.71676588,8.3119793,20.694445,0.08452381199999999,3,0.71676588,59.25,5.625,0.56503141,0.0044598919,3,2,-0.55625045,20DPB2176L
2695,0.0,0.36500000099999996,1.0,17.25,1.0,0.63333333,0.0,7.9975433,15.75,25.375,0.0,0.1930753,0.23333333,9.2820921,20.270834,0.1,1,0.23333333,53.625,1.375,0.74930817,0.010416667,0,0,-0.78906351,20DPB2177K
2696,0.0,0.0,1.0,7.625,2.0,1.0,0.0,7.2358227,7.125,8.25,0.0,0.12143292,0.4375,8.2294645,7.75,0.14285715,0,0.4375,22.375,0.875,0.78267044,0.0,2,0,-1.173038,20DPB2179I
2697,0.0,0.730000001,1.0,2.3333333,1.8,0.0,0.25,7.40625,2.3333333,5.875,0.25,0.20133929,0.0,8.625,3.125,0.386458334,2,0.0,7.0,0.0,0.47705629,0.10081846,1,1,-0.37415653,20DPB2182W
2698,0.0,0.616666669,1.0,7.75,1.6,1.0,0.0,7.539682400000001,6.625,6.25,0.0,0.13878527,0.375,8.6875,7.0625,0.0,1,0.375,21.5,0.75,0.0,0.0,1,0,-1.8025011999999998,20DPB2184U
2699,0.0,0.80000001,1.0,2.6666667,1.2,0.0,0.0,7.690476400000001,3.1666667,2.125,0.0,0.18373017,0.0,8.3968258,2.9722223,0.1,1,0.0,6.5,0.0,0.375,0.0,0,2,-0.5858165,20DPB2188Q
2700,0.0,0.0,1.0,5.25,1.2,0.0,0.0,8.066765799999999,4.75,7.25,0.0,0.25173098,0.0,9.4007931,6.3333335,0.24642857299999998,1,0.0,18.375,0.0,0.25,0.0039431197,0,0,-1.3313296000000001,20DPB2194A
2701,1.0,0.6275974069999999,1.0,3.25,2.0,0.0,0.125,6.989583500000001,3.0,4.25,0.25,0.11854396,0.0,8.364583,3.75,0.5535714300000001,1,0.0,13.0,0.0,0.44791669,0.016571971,2,1,-1.5466077,20DPB2195Z
2702,0.0,0.6625,1.0,11.625,1.4,0.71428573,0.0,7.5591879,11.5,11.5,0.0,0.10180378,0.30208334,8.7477789,11.979167,0.0,1,0.30208334,39.375,1.375,0.79578233,0.013535803999999999,3,0,-1.0763025,20DPB2196Z
2703,1.0,1.0,1.0,8.875,1.8,0.5714286,0.0,7.7191505000000005,8.125,10.5,0.0,0.11875185,0.3125,9.1157799,9.020833999999999,0.0,2,0.3125,27.125,1.25,0.16895604,0.0125,0,1,-0.21232718,20DPB2197Y
2704,0.0,0.0,1.0,5.875,1.2,0.80000001,0.0,7.5523314,5.375,7.5,0.0,0.11358299999999999,0.25,8.8718519,6.5,0.0,1,0.25,21.0,0.625,0.046875,0.015220448999999999,1,1,-1.2938466,20DPB2201U
2705,0.0,0.0,1.0,5.25,1.6,0.66666669,0.0625,7.166666499999999,4.5,5.75,0.0625,0.22531479999999998,0.125,8.604167,5.1666665,0.33333334,2,0.125,10.875,0.375,0.92045456,0.0032894737,0,0,0.28394836,20DPB2202T
2706,0.0,0.5,1.0,2.5999999,1.8,0.0,0.0,7.400000099999999,2.5714285,5.125,0.0,0.15494506,0.0,9.072917,3.0416665000000003,0.1214285719,1,0.0,8.625,0.0,0.0,0.036979169,2,2,-0.57184321,20DPB2203S
2707,0.0,1.0,1.0,3.875,2.0,0.0,0.0,7.8541669999999995,4.5,5.5,0.0,0.13152136,0.0,8.600379,4.5,0.46000000100000005,1,0.0,9.875,0.0,0.20625,0.013523392,1,3,-0.19783747,20DPB2204R
2708,0.0,0.6333333339999999,1.0,3.8333333,1.54,0.0,0.0,7.804166800000001,3.8,6.375,0.0,0.24776015,0.0,9.341666199999999,4.6666665,0.0,2,0.0,12.875,0.125,0.5691964,0.0,0,0,-1.7967851000000001,20DPB2206P
2709,0.0,0.0,1.0,4.625,2.0,0.0,0.0,7.2535715,4.75,4.25,0.0,0.14072129,0.0,8.319643,5.0625,0.7,0,0.0,16.875,0.0,0.25,0.011608016,0,0,-1.1932957,20DPB2208N
2710,1.0,0.6091876760000001,0.75,16.833334,1.0,1.0,0.0,7.908323299999999,15.8,21.375,0.0,0.22158866,0.37351191,8.892646800000001,18.533333,0.1875,2,0.37351191,40.5,1.875,0.64301682,0.024592282000000004,1,0,-0.91742879,20DPB2210B
2711,0.0,0.55,1.0,3.375,2.0,0.0,0.0,6.912499900000001,2.2,4.375,0.0,0.20461310000000002,0.0,8.0979166,3.4000001,0.475,1,0.0,7.625,0.0,0.625,0.034320176,0,0,-1.8690633,20DPB2211A
2712,0.0,1.0,0.25,15.25,1.2,1.0208334000000001,0.089285716,6.8129864,16.375,12.0,0.089285716,0.044356592,0.53541666,7.6969389999999995,14.479167000000002,0.20833334,2,0.53541666,42.875,3.5,0.9861110999999999,0.0065665636,2,2,-0.42888677,20DPB2215X
2713,0.0,0.0,1.0,6.75,1.6,1.0,0.27083334,6.9321427,6.625,6.875,0.27083334,0.17539878,0.39583334,8.145833,8.1944447,0.5,1,0.39583334,17.625,1.0,0.73214287,0.043981480999999996,1,1,-0.96297038,20DPB2216W
2714,0.0,1.0,1.0,3.0,1.52,1.0,0.0,7.729166499999999,1.8333334,5.25,0.0,0.24052128,0.0625,8.742857,3.5666665999999996,0.0,1,0.0625,10.5,0.125,0.53750002,0.0,0,0,-0.08388549099999999,20DPB2219T
2715,0.0,0.0,1.0,5.8571429,1.46,1.0,0.0,8.138527900000001,4.4285712,5.875,0.0,0.1401457,0.125,8.8952379,6.833333500000001,0.0,2,0.125,15.625,0.25,0.06122449,0.016408071,0,1,-0.6081183000000001,20DPB2220I
2716,0.0,0.533333334,1.0,3.75,1.2,0.5,0.125,8.0406246,3.625,9.75,0.125,0.30108643,0.125,9.3145828,4.8333335,0.0,1,0.125,15.25,0.5,0.071428575,0.0,0,0,-0.86673176,20DPB2224E
2717,0.0,1.0,1.0,5.625,1.6,0.375,0.0,7.5000954,4.0,8.75,0.0,0.15445827,0.25,8.7415676,6.6875,0.125,1,0.1875,23.125,1.0,0.48630953,0.026865311,1,0,-0.99933207,20DPB2225D
2718,1.0,0.54666667,0.25,26.0,1.2,0.89545453,0.0,7.2072129,27.5,36.625,0.0,0.12917994,0.41971156,8.495022800000001,24.680555,0.041666668,1,0.41971156,112.625,5.875,0.81871063,0.0099557526,1,1,0.09810885800000001,20DPB2226C
2719,0.0,0.8,1.0,4.0,2.0,0.5,0.0,7.625,3.5714285000000006,5.875,0.0,0.16186169,0.0625,8.5809526,4.527777700000001,0.0,1,0.0625,15.0,0.25,0.15625,0.025252525,0,0,-1.5298747,20DPB2227B
2720,0.0,0.383333334,0.75,17.666666,1.8,1.25,0.0,7.419939,16.4,16.125,0.0,0.10927875,0.23660715,8.722621,16.200001,0.0,1,0.23660715,45.5,1.0,0.86250001,0.0,3,0,-1.8220488999999997,20DPB2228A
2721,1.0,0.5,1.0,11.125,1.2,1.0,0.0,7.8086925,10.125,16.125,0.0,0.11886226,0.083333336,8.9128304,12.875,0.0,2,0.083333336,43.0,0.25,0.59615386,0.0044117649,3,1,-1.7281265,20DPB2229Z
2722,0.0,0.4,1.0,6.875,1.6,0.60000002,0.0,7.7068452999999995,5.25,7.625,0.0,0.1596029,0.1875,8.775297199999999,7.208333500000001,0.60000002,1,0.1875,22.5,0.625,0.0,0.0,2,0,-1.6092632,20DPB2230P
2723,0.0,0.40000000599999996,1.0,5.875,2.0,1.0,0.0,7.795138799999999,4.375,5.875,0.0,0.21216714,0.41666669,9.251983599999999,5.1041665,0.16666667,2,0.41666669,14.375,1.0,0.73333335,0.0027777778,0,0,-0.78806657,20DPB2231O
2724,0.0,0.0,1.0,3.1666667,1.8,0.0,0.0,7.3249998,3.1666667,4.375,0.0,0.17678572,0.0,8.21875,2.8888887999999997,0.2,1,0.0,5.625,0.0,0.18869048,0.016666668,2,0,-0.82801718,20DPB2233M
2725,0.0,0.6909090880000001,1.0,3.1428571,2.0,0.0,0.0,7.583333500000001,2.8,3.125,0.0,0.17097902,0.0,8.4523811,3.2785714300000004,0.1,1,0.0,10.75,0.0,0.56999999,0.0,0,0,-1.1658313,20DPB2235K
2726,0.0,0.0,1.0,3.1666667,2.0,1.0,0.0,7.166666499999999,4.2857141,5.875,0.0,0.075657897,0.125,8.3999996,5.4444447,0.0,1,0.125,10.5,0.25,0.037500001,0.0,1,0,-0.67450774,20DPB2236J
2727,0.0,1.0,1.0,6.125,1.4600000000000002,1.0,0.0,7.118750099999999,6.875,6.125,0.0,0.07226891099999999,0.4375,7.8010416,5.9791665,0.0,2,0.4375,15.875,0.875,0.16666667,0.0093750004,0,1,-0.54185271,20DPB2241V
2728,0.0,0.0,1.0,4.0,1.2,0.0,0.0,7.4375,3.25,4.25,0.0,0.16401516,0.0,7.895833500000001,3.4375,0.15,1,0.0,10.125,0.0,0.61636907,0.083693318,0,0,-0.99778807,20DPB2242U
2729,0.0,0.75,1.0,5.5,1.78,1.0,0.0,8.3039141,5.0,8.625,0.0,0.12575382,0.1875,10.018601,6.611111200000001,0.66666669,1,0.1875,21.375,0.375,0.0,0.003125,0,0,-1.3964322,20DPB2244S
2730,0.0,1.0,1.0,3.625,1.8,0.0,0.125,7.337500099999999,3.5,5.375,0.125,0.15042421,0.0,8.803175,4.595238200000001,0.0,1,0.0,15.0,0.0,0.65401787,0.0,1,0,-0.5546810000000001,20DPB2245R
2731,0.0,0.0,1.0,5.375,1.6,1.0,0.0,7.5532742,6.0,6.25,0.0,0.16894364,0.5,9.180023199999999,6.7291669999999995,0.25,0,0.5,17.375,1.0,0.97222221,0.013015605,1,0,-1.2551661,20DPB2247P
2732,0.0,1.0,1.0,3.0,2.0,0.0,0.0,7.4375,2.125,3.125,0.0,0.48035714,0.0,8.6791668,2.5416667,0.750000001,2,0.0,6.25,0.0,0.0,0.0,2,0,-0.11465862,20DPB2248O
2733,1.0,0.660000002,1.0,14.2,1.4,0.76666665,0.020833334,7.6457386,13.5,15.125,0.020833334,0.12372912,0.23333333,8.3765173,13.041667,0.46666667,2,0.23333333,29.5,1.375,0.87831438,0.0072916667,2,0,-1.5410278,20DPB2250C
2734,0.0,0.6,1.0,4.0,2.0,0.66666669,0.0,7.800158000000001,6.0,7.625,0.0,0.17382611,0.1875,8.8062496,6.25,0.66666669,1,0.1875,19.5,0.375,0.040584415,0.0029069766999999997,2,0,-1.3943153999999998,20DPB2253Z
2735,0.0,0.338260871,1.0,4.0,2.0,0.0,0.25,6.979166499999999,3.5714285000000006,4.375,0.25,0.19930556,0.0,8.375,3.5,0.40625,1,0.0,9.0,0.0,0.21875,0.018154763,0,1,-0.84000039,20DPB2255Y
2736,0.0,0.5,1.0,1.875,1.4,0.0,0.0,7.0761905,3.5,2.25,0.0,0.13378878,0.0,8.1380949,2.5277777,0.4,1,0.0,8.625,0.0,0.25,0.038782053,1,1,-1.7300303,20DPB2256X
2737,0.0,0.740000001,1.0,9.833333,2.0,1.0,0.0,8.2782001,7.8000002,15.0,0.0,0.19178889999999998,0.20833334,9.7686977,10.566667,0.0,0,0.20833334,29.25,0.625,0.57230395,0.0091879405,1,0,-1.4072129999999998,20DPB2257W
2738,0.0,0.683333334,1.0,5.1428571,2.0,0.0,0.0,7.616639599999999,4.7142859,5.25,0.0,0.14750001,0.0,8.9805555,5.3611112,0.0,1,0.0,16.875,0.25,0.16319445,0.0,1,0,-1.149029,20DPB2260J
2739,0.0,0.741666669,1.0,6.875,1.44,1.0,0.0,7.9260416,6.375,9.25,0.0,0.33214688,0.3125,9.105357199999998,7.25,0.0,1,0.3125,17.25,0.625,0.92307693,0.0,1,0,-2.1916585,20DPB2261I
2740,0.0,0.6875000019999999,1.0,5.8333335,1.0,0.5,0.0,7.5132575,5.3333335,7.666666499999999,0.0,0.20526285,0.083333336,8.827777900000001,6.3055553,0.0,2,0.083333336,14.833332999999998,0.33333334,0.38333333,0.004901961,2,0,-1.6387911,20DPB2262H
2741,0.0,0.310000002,1.0,4.0,1.6,0.0,0.0,7.397222500000001,4.1666665,4.5,0.0,0.14868326,0.0,8.661110899999999,3.8611112000000003,0.0,2,0.0,11.5,0.0,0.45833334,0.0075757578,1,2,-0.69792712,20DPB2263G
2742,0.0,0.630000001,1.0,4.1666665,1.2,0.0125,0.0,7.6633334,3.8333333,3.5,0.0,0.3043651,0.0,9.0027781,3.8999998999999996,0.26190476399999996,1,0.0,7.333333500000001,0.0,0.13888889999999998,0.0,0,2,0.51511794,20DPB2264F
2743,0.0,1.0,1.0,5.8000002,1.8,1.0,0.0,6.869999900000001,2.4000001,3.5,0.0,0.17857143,0.2,8.518094999999999,5.277777700000001,0.0,3,0.2,7.166666499999999,0.33333334,0.59047621,0.0062500001,1,1,-0.46774864,20DPB2267C
2744,0.0,0.59333334,1.0,6.666666499999999,2.0,1.0,0.0,7.620454799999999,6.0,8.666667,0.0,0.10975751,0.25,8.6419106,6.9444447,0.0,0,0.25,20.5,0.16666667,0.020833334,0.016005291,3,0,-1.882418,20DPB2271P
2745,0.0,0.38333333699999994,1.0,14.166667000000002,1.3,1.0,0.16666667,7.5580802,11.666667,25.666666,0.16666667,0.12753858,0.45714286,8.7102194,16.333334,0.17500001,0,0.45714286,59.0,3.0,0.44868422,0.0,1,0,-0.84423077,20DPB2272O
2746,0.0,0.9,1.0,4.0,2.0,0.0,0.0,7.6133332,3.8333333,4.0,0.0,0.28863037,0.0,8.462857199999998,3.5416665000000003,0.9,0,0.0,8.833333,0.0,0.8611110999999999,0.038518518,1,0,-1.0123509,20DPB2274M
2747,0.0,0.562500003,1.0,9.833333,2.0,1.0,0.0,7.5861187,8.666667,14.666667000000002,0.0,0.13325077,0.16666667,8.913211800000001,11.861111,0.0,0,0.16666667,35.333332,0.5,0.56070262,0.010995671,1,0,-1.1821607,20DPB2280X
2748,0.0,0.7416666679999999,1.0,2.8,1.4,0.0,0.0,7.646666499999999,2.4000001,2.8333333,0.0,0.23111111,0.0,8.6366663,3.5333333,0.240000001,2,0.0,7.5,0.0,0.75333333,0.0099999998,0,0,1.6334906,20DPB2285S
2749,0.0,0.55,1.0,3.5,1.6,0.5,0.0,7.4499998,2.6666667,5.6666665,0.0,0.30358312,0.083333336,9.1166668,5.0833335,0.0,2,0.083333336,13.0,0.33333334,0.33333334,0.0,1,0,-2.0562887,20DPB2286R
2750,1.0,0.0,1.0,16.0,1.6,1.0,0.0,7.226635000000001,16.833334,17.833334,0.0,0.12395298,0.40000001,8.336972200000002,16.5,0.0,0,0.40000001,48.666668,1.6666666,0.42333332,0.010325572,1,0,-0.62731922,20DPB2287Q
2751,1.0,0.21666667,1.0,3.5,1.4999999999999998,0.0,0.0,7.180952499999999,2.8333333,3.5,0.0,0.23406085,0.0,8.7555552,3.5999999,0.3,0,0.0,7.166666499999999,0.0,0.45833334,0.0,0,1,-1.0955211,20DPB2292B
2752,0.0,0.23333333400000003,1.0,5.1666665,1.44,1.0,0.0,7.751852,4.1666665,6.833333500000001,0.0,0.15849867,0.083333336,9.222222300000002,5.222222299999999,0.0,0,0.083333336,15.833332999999998,0.16666667,0.60000002,0.0,1,0,-2.01967,20DPB2295Z
2753,0.0,0.40833333400000005,1.0,3.5,1.42,0.0,0.2,8.1238098,2.0,5.8333335,0.2,0.19939394,0.0,9.1150789,4.3333335,0.180000002,2,0.0,10.166667,0.0,0.41060606,0.036689654,0,0,0.14081937,20DPB2308M
2754,0.0,0.875,0.375,12.5,2.0,1.0,0.0,7.1992307,13.25,11.5,0.0,0.06634073,0.62083334,8.164916,12.958333,0.44791669,2,0.62083334,35.75,3.375,1.0,0.0,4,7,-0.62284863,21DAI0002Y
2755,1.0,0.535000002,0.5625,8.75,1.0,0.875,0.045833334,7.3492255,9.125,7.75,0.045833334,0.1369717,0.21666667,8.4002857,9.145833,0.1875,1,0.25833333,20.875,1.75,0.86497879,0.013243046000000001,5,9,-0.83893734,21DAI0003X
2756,1.0,0.0,0.0,28.0625,2.0,0.91319442,0.31406957,7.0511217,25.6875,41.625,0.37010041,0.050804649,0.545362,8.1791258,26.927084000000004,0.14037699,2,0.545362,125.625,8.0,0.93860626,0.0,5,3,-0.28183535,21DAI0004W
2757,1.0,0.69999999,0.041666668,33.020832,1.8,0.97172618,0.56562555,7.000868799999999,34.4375,81.875,0.86095256,0.041123785,0.70690894,8.140502900000001,35.944443,0.78118753,2,0.70690894,227.5,12.375,0.97114033,0.006647931899999999,4,5,-0.53840148,21DAI0005V
2758,0.0,0.75,0.0,21.5,1.2,1.0,0.29318184,7.1910057,19.75,23.875,0.51931822,0.084738605,0.48636365,8.2829018,21.708334,0.5,2,0.48636365,58.75,5.0,0.80038333,0.0047497461,6,8,0.046251506,21DAI0006U
2759,1.0,0.33333334,1.0,14.875,1.0,1.0,0.12946428,7.090445,14.125,13.625,0.12946428,0.068725109,0.2405754,8.2929077,14.4375,0.5,2,0.2405754,43.875,2.0,0.83882111,0.0,7,6,-0.15339643,21DAI0007T
2760,0.0,0.5254762000000001,0.0,36.625,1.4,1.0,0.1941288,7.3248043,34.125,42.75,0.51799244,0.11788827,0.59185606,8.4478102,37.541668,0.36309525,2,0.59185606,106.0,6.875,0.89090461,0.010106383,3,2,-0.2815145,21DAI0008S
2761,0.0,1.0,0.875,14.125,1.8,1.0,0.0,6.8332624000000015,14.625,15.5,0.0,0.048502252,0.59583336,7.892589599999999,14.770832999999998,0.63541669,2,0.59583336,40.5,3.0,1.0,0.0,7,9,0.060016803,21DAI0009R
2762,0.0,1.0,0.0,29.125,1.6,1.0,0.25627428,7.1436629,31.0625,31.875,0.35412297,0.045930545999999996,0.66398603,8.1795273,28.572915999999996,0.52604169,2,0.66398603,103.625,7.5,0.96781898,0.0099247787,4,8,-0.089069575,21DAI0010G
2763,1.0,0.92592591,0.3125,18.375,1.8,1.0,0.20029762,6.9975491,20.5,18.875,0.2405754,0.037606977,0.52415675,8.0444784,19.5,0.46250001,2,0.52415675,60.125,4.5,1.0,0.014122698000000001,6,2,0.084417395,21DAI0011F
2764,1.0,0.0,0.5625,16.75,1.4,1.4375,0.13913691,7.2082915,17.125,9.25,0.13913691,0.079113223,0.59672618,8.2837887,13.9375,0.14583334,2,0.59672618,42.5,3.0,0.97613639,0.014070285,4,8,-0.1097183,21DAI0012E
2765,1.0,0.83333331,0.0,24.9375,1.0,0.98958331,0.31847426,6.9748349,24.875,43.875,1.078125,0.038150281,0.73667282,7.9915781,24.1875,0.60416663,2,0.73667282,136.875,12.0,0.92297482,0.040360283,8,7,0.58284241,21DAI0013D
2766,1.0,0.40000001,0.375,22.375,1.2,1.0,0.61631942,7.158415799999999,21.875,13.875,1.78125,0.038504004,0.50694442,8.2091475,18.875,1.0,2,0.50694442,55.125,4.125,0.87066042,0.0011682243,5,10,0.57894474,21DAI0014C
2767,1.0,0.0,0.0,32.0,1.0,0.95833331,0.11428572,7.3138041,31.5,30.125,0.11428572,0.081154458,0.64107144,8.4018192,31.895834000000004,0.40416667,2,0.64107144,86.75,5.375,0.84010184,0.0012376237,6,9,0.32183725,21DAI0015B
2768,1.0,0.85714287,0.0,26.125,1.6,1.0,0.075237267,7.2019038,26.5,41.875,0.095529474,0.077638082,0.5689311,8.3825874,28.083334000000004,0.38541669,2,0.5689311,123.875,7.625,0.98780489,0.029387508,3,6,-0.48582536,21DAI0016A
2769,0.0,0.60000002,0.8125,14.375,1.4,1.0,0.18154763,7.5242438,13.875,13.5,0.47023809,0.11548843,0.52976191,8.6258268,14.791666000000001,0.5714286,1,0.52976191,43.25,1.75,0.53488606,0.0041361419,4,4,-1.0528198,21DAI0017Z
2770,1.0,0.8888889000000001,0.10416667,32.104168,1.0,0.92410713,0.15437791,7.2470427,29.5,82.625,0.19533184,0.065465972,0.49537057,8.386997200000001,33.166668,0.32495040000000003,1,0.49537057,207.0,9.875,0.72729468,0.0013020834,4,4,-0.52264041,21DAI0018Z
2771,0.0,1.0,0.70833331,21.75,2.0,1.00625,0.27470237,7.138333800000001,21.5,22.0,0.43363097,0.083448723,0.55238098,8.2714949,22.625,0.51458335,3,0.55238098,54.5,3.75,0.95677084,0.0067824632999999995,6,2,-0.021699273999999998,21DAI0019Y
2772,1.0,0.69999999,0.0,31.25,1.4,0.98863637,0.0,7.3789549,29.1875,64.875,0.0,0.11508884,0.65544873,8.5421677,32.15625,0.25551948,1,0.65544873,190.375,9.375,0.79234588,0.0033601213,3,5,0.03010148,21DAI0020N
2773,0.0,0.77272725,0.0,33.875,1.4,1.0,0.139851,7.139411900000001,31.208334000000004,90.375,0.19178116,0.085112542,0.92833304,8.2723751,34.361111,0.40989584,2,0.92833304,254.375,15.875,0.95576155,0.0,4,5,-0.66274631,21DAI0021M
2774,1.0,0.33333334,0.5,24.0,1.4,1.25,0.078125,7.207397500000001,22.5625,21.625,0.140625,0.063919783,0.83184522,8.4125671,23.177084,0.32321429,1,0.83184522,73.75,4.875,0.82183856,0.0041558617,5,4,-0.58748966,21DAI0022L
2775,0.0,0.69999999,0.375,19.5,1.2,1.0625,0.34494048,6.9411345,19.625,18.5,0.50565475,0.06724854599999999,0.80863094,8.194062200000001,19.5,0.13958333,2,0.80863094,54.75,4.875,0.9774815999999998,0.0,6,8,-0.68735433,21DAI0023K
2776,0.0,0.81818181,0.0,30.75,1.0,1.0,0.0,7.165140200000001,31.8125,41.5,0.0,0.082279347,0.73011363,8.3178902,31.6875,0.35590279,2,0.73011363,118.375,8.125,0.96000564,0.00091284647,4,7,-0.79654455,21DAI0024J
2777,1.0,1.0,0.125,26.75,1.4,0.875,0.063446969,7.3250098,26.0625,43.875,0.095643945,0.051018465,0.89185607,8.4104404,27.739584000000004,0.42234849999999996,1,0.7782197,134.75,10.25,0.75311142,0.010102505999999999,6,6,-0.18550874,21DAI0025I
2778,1.0,0.5,0.25,24.75,1.6,1.025,0.21800596,7.372437,21.5,25.375,0.21800596,0.14693812,0.78199404,8.501919699999998,24.854166,0.44166666,2,0.78199404,71.875,5.5,0.87591273,0.025076698999999997,3,8,-0.55635267,21DAI0028F
2779,0.0,1.0,0.0,34.375,1.2,1.0208334000000001,0.015625,7.2494297,29.75,33.625,0.015625,0.072679721,0.77901787,8.3434067,34.6875,0.35416669,2,0.77901787,109.375,6.0,0.97212511,0.0012254902,5,0,-0.50344002,21DAI0029E
2780,0.0,1.0,0.0,18.875,1.4,1.0041666999999999,0.14816919,7.1997137,18.375,14.0,0.14816919,0.08277968299999999,0.62443185,8.3335285,16.729166,0.16666667,2,0.62443185,49.0,5.875,0.9202742,0.0080827875,7,9,-0.46993342,21DAI0030U
2781,0.0,0.86363637,0.0,34.625,2.0,1.0,0.29318184,6.9935451,34.25,38.25,0.40113637,0.05815123,0.60909092,8.0964394,36.489582,0.24404763,2,0.60909092,114.875,6.25,0.97452968,0.0045266477,3,6,-0.73519695,21DAI0031T
2782,0.0,0.85714287,0.0,20.625,1.2,1.0,0.17507493,7.1617413,20.9375,17.875,0.26829422,0.056002885,0.55500752,8.2998295,19.677084,0.033482142,2,0.55500752,66.125,6.875,0.74202669,0.004272901,2,2,0.20856398,21DAI0032S
2783,1.0,0.84615386,0.0,31.75,1.6,1.0,0.07859848400000001,7.3897243,25.0,33.5,0.21212122,0.1556569,0.53882575,8.5360413,32.5625,0.32857144,2,0.53882575,98.375,6.0,0.86221302,0.028209761,1,8,0.25214770000000003,21DAI0033R
2784,0.0,0.25,0.0,28.5,1.4,0.94999999,0.15138888,7.002975500000001,28.375,25.625,0.23472223,0.062034585,0.45000002,8.127573,27.583334000000004,0.67708331,2,0.45000002,69.875,4.375,0.97902095,0.0,3,4,-0.14104383,21DAI0034Q
2785,0.0,1.0,0.125,29.125,1.4,1.0,0.28344157,7.252529099999999,26.3125,32.25,0.38330629,0.09687642,0.63365799,8.4273396,30.739584000000004,0.61607146,2,0.66793829,92.0,5.375,0.97129327,0.0044578835,3,9,-0.40230429,21DAI0035P
2786,0.0,0.0,0.0,33.375,1.4,1.0,0.010416667,7.00002,34.625,43.625,0.041666668,0.05105897400000001,0.57386363,8.1127968,37.708332,0.22217262,2,0.57386363,132.5,6.375,0.9825924000000001,0.0,4,5,-0.61600333,21DAI0036O
2787,0.0,0.0,0.1875,20.25,1.6,0.75625002,0.10099207,7.2959681,20.875,21.0,0.13849206,0.09163278300000001,0.44603175,8.402693699999999,21.354166,0.50208336,2,0.44603175,58.75,5.25,0.94784379,0.03163569,5,9,-0.20803547,21DAI0037N
2788,1.0,0.5,1.0,16.25,1.8,1.375,0.11458334,7.4543919999999995,12.875,13.75,0.11458334,0.15362403,0.64583337,8.5660515,14.479166000000001,0.5,1,0.64583337,41.5,1.625,0.79373908,0.0070756967,2,0,-0.28656498,21DAI0038M
2789,0.0,0.9,1.0,12.375,1.4,1.0,0.23958334,7.57763,12.125,10.25,0.27083334,0.065111473,0.47916669,8.4664841,11.625,0.4375,2,0.47916669,32.5,1.5,0.72329545,0.0,6,3,-0.82490408,21DAI0039L
2790,1.0,1.0,1.0,13.5,1.6,1.0,0.125,7.5009502999999995,10.625,13.875,0.125,0.14610779,0.66666669,8.678277,13.4375,0.6875,2,0.66666669,38.625,2.0,0.85875297,0.007824243,3,2,-0.67884409,21DAI0040A
2791,0.0,0.5714286,0.5,23.5,1.4,1.0,0.15029763,7.5352292,19.25,23.125,0.23586309,0.065498851,0.62053573,8.6428604,23.041666,0.375,2,0.62053573,68.0,4.5,0.58381796,0.0,5,6,-1.0170684,21DAI0041Z
