Total,cct
-51.0,21DPB0005D
-51.0,24DPB0379P
-51.0,21DPB0745Y
-51.0,21DPB0333X
-51.0,21DPB0747W
-51.0,24DPB0317C
-51.0,23DPB0102D
-51.0,31DPB0044M
-51.0,20DPB2107P
-51.0,30DPB0371H
-51.0,20DPB0301F
-51.0,30DPB0865S
-51.0,30DPB0576A
-51.0,15DPB0163I
-51.0,30DPB0564W
-51.0,13DPB0128E
-51.0,13DPB0516W
-51.0,13DPB0515X
-51.0,30DPB0622W
-51.0,22DPB0057I
-51.0,12DPB0193F
-51.0,20DPB1471G
-51.0,12DPB0929X
-51.0,30DPB0972A
-51.0,13DPB0712Y
-51.0,30DPB0620Y
-51.0,20DPB1804E
-51.0,20DPB1024Z
-51.0,21DPB0028O
-51.0,04DPB0077G
-51.0,21DPB0542C
-51.0,02DPB0081V
-51.0,12DPB0133R
-52.0,30DPB0924R
-52.0,24DPB0095J
-52.0,27DPB0033U
-52.0,26DPB0023O
-52.0,30DPB0182P
-52.0,30DPB0385K
-52.0,30DPB0515N
-52.0,24DPB0263P
-52.0,30DPB0822U
-52.0,21DPB0695G
-52.0,24DPB0262Q
-52.0,30DPB0446H
-52.0,27DPB0061Q
-52.0,30DPB0893O
-52.0,31DPB0270I
-52.0,30DPB0135E
-52.0,24DPB0160T
-52.0,23DPB0024Q
-52.0,30DPB0461Z
-52.0,30DPB0967P
-52.0,24DPB0059E
-52.0,30DPB1237I
-52.0,24DPB0074X
-52.0,30DPB0566U
-52.0,24DPB0189Y
-52.0,30DPB0037D
-52.0,26DPB0172W
-52.0,02DPB0001T
-52.0,20DPB2130Q
-52.0,21DPB0089B
-52.0,21DPB0617C
-52.0,14DPB0098Z
-52.0,21DPB0242F
-52.0,14DPB0079L
-52.0,13DPB0373P
-52.0,12DPB0718T
-52.0,12DPB0314A
-52.0,18DPB0058V
-52.0,12DPB0674M
-52.0,13DPB0461J
-52.0,13DPB0466E
-52.0,12DPB0433O
-52.0,14DPB0075P
-52.0,13DPB0488Q
-52.0,13DPB0502T
-52.0,20DPB1766S
-52.0,14DPB0070U
-52.0,20DPB2019V
-52.0,13DPB2727N
-52.0,12DPB0634L
-52.0,12DPB0620I
-52.0,20DPB1647E
-52.0,20DPB1988B
-52.0,08DPB0454O
-52.0,12DPB0127G
-52.0,21DPB0174Z
-52.0,20DPB0519C
-52.0,21DPB0644Z
-52.0,20DPB0616E
-52.0,20DPB0120W
-52.0,21DPB0164S
-52.0,20DPB0933S
-52.0,20DPB0537S
-52.0,15DPB0176M
-52.0,15DPB0112B
-52.0,15DPB0033P
-52.0,20DPB0140J
-52.0,12DPB0097C
-52.0,12DPB0131T
-53.0,21DPB0331Z
-53.0,24DPB0031Z
-53.0,30DPB0121B
-53.0,30DPB1044U
-53.0,21DPB0387A
-53.0,14DPB0072S
-53.0,14DPB0076O
-53.0,30DPB1082X
-53.0,21DAI0039L
-53.0,30DPB0345J
-53.0,14PPB0001C
-53.0,21DPB0311L
-53.0,30DPB0518K
-53.0,30DPB0631D
-53.0,13DPB0736H
-53.0,30DPB0771D
-53.0,30DPB0900H
-53.0,13DPB0200Y
-53.0,13DPB0284W
-53.0,21DPB0124R
-53.0,08DCI0027K
-53.0,30DPB0803F
-53.0,13DPB0158Z
-53.0,07DPB3224R
-53.0,21DPB0102F
-53.0,30DPB0953M
-53.0,13DPB0100Z
-53.0,13DPB0369C
-53.0,23DPB0063S
-53.0,30DPB0710Q
-53.0,13DPB0419U
-53.0,30DPB0693Q
-53.0,12DPB0967Z
-53.0,12DPB0060P
-53.0,13DPB0553Z
-53.0,12DPB1227M
-53.0,30DPB1016Y
-53.0,22DPB0085E
-53.0,30DPB0489F
-53.0,13DPB0676J
-53.0,15DPB0118W
-53.0,24DPB0058F
-53.0,16DPB0183V
-53.0,02DPB0076J
-53.0,27DPB0037Q
-53.0,20DPB1918G
-53.0,21DPB0855D
-53.0,26DPB0096G
-53.0,12DPB0451D
-53.0,18DAI0010T
-53.0,26DPB0026L
-53.0,18DPB0033M
-53.0,18DPB0039G
-53.0,12DPB0243X
-53.0,24DPB0207X
-53.0,21DPB0611I
-53.0,20DPB1686G
-53.0,20DPB0056L
-53.0,20DPB1522X
-53.0,20DPB0212M
-53.0,20DPB0269N
-53.0,20DPB1084O
-53.0,20DPB0816C
-53.0,30DPB1216W
-53.0,12DPB0120N
-53.0,24DPB0142D
-53.0,13DPB0183Y
-53.0,12DPB0879F
-53.0,21DPB0512I
-53.0,15DPB0196Z
-53.0,21DPB0483D
-53.0,30DPB1119U
-53.0,24DPB0120S
-53.0,24DPB0123P
-53.0,31DPB0132G
-53.0,15DPB0215Y
-54.0,24DPB0004B
-54.0,20DPB1481N
-54.0,20DPB0007C
-54.0,18DPB0062H
-54.0,20DPB1559K
-54.0,07DPB3074A
-54.0,24DPB0023Q
-54.0,20DPB1486I
-54.0,30DPB0374E
-54.0,24DPB0072Z
-54.0,13DPB0387S
-54.0,24DPB0064Q
-54.0,24DPB0348W
-54.0,21DPB0890J
-54.0,30DPB0061D
-54.0,20DPB0412K
-54.0,04DPB0011Y
-54.0,30DPB0877X
-54.0,15DPB0121J
-54.0,13DPB0196B
-54.0,20DPB0538R
-54.0,24DPB0092M
-54.0,18DAI0022Y
-54.0,30DPB0009H
-54.0,30DPB0544I
-54.0,27DPB0077R
-54.0,30DPB0412R
-54.0,30DPB0440N
-54.0,16DPB0116X
-54.0,30DPB0474D
-54.0,20DPB1893O
-54.0,16DPB0175M
-54.0,13DPB0593A
-54.0,24DPB0165O
-54.0,22DPB0082H
-54.0,26DPB0159B
-54.0,30DPB0008I
-54.0,23DPB0121S
-54.0,21DPB0021V
-54.0,07DPB2433Q
-54.0,22DPB0056J
-54.0,13DPB0513Z
-54.0,24DPB0197G
-54.0,24DPB0108X
-54.0,30DPB0637Y
-54.0,13DPB2735W
-54.0,02DPB0082U
-54.0,15DPB0153B
-54.0,24DPB0309U
-54.0,21DPB0309X
-54.0,12DPB0242Y
-54.0,12DPB0968Z
-54.0,30DPB1201U
-54.0,21DPB0631W
-54.0,21DPB0472Y
-54.0,13DPB0025I
-54.0,21DPB0822M
-54.0,21DPB0219E
-54.0,21DPB0609U
-54.0,12DPB1244C
-54.0,30DPB0929M
-54.0,12DPB0348R
-54.0,12DPB0415Z
-54.0,30DPB1132O
-54.0,21DPB0536S
-54.0,21DPB0580F
-54.0,30DPB0973Z
-54.0,21DPB0641C
-54.0,30DPB1156Y
-54.0,21DPB0652I
-54.0,02DPB0029Z
-54.0,12DPB0151G
-54.0,12DPB0072U
-54.0,12DPB0067I
-54.0,21DPB0796E
-55.0,24DPB0132X
-55.0,21DPB0007B
-55.0,21DPB0794G
-55.0,24DPB0118D
-55.0,24DPB0122Q
-55.0,30DPB0401L
-55.0,07DPB2517Y
-55.0,15DPB0064I
-55.0,30DPB1129A
-55.0,21DPB0067Q
-55.0,12DPB0498Y
-55.0,15DPB0223G
-55.0,21DPB0268N
-55.0,13DPB0677I
-55.0,30DPB0467U
-55.0,30DPB1037K
-55.0,31DPB0196R
-55.0,21DPB0733T
-55.0,13DPB0477K
-55.0,20DPB2087S
-55.0,21DPB0427L
-55.0,30DPB0549D
-55.0,15DPB0154A
-55.0,30DPB0166Y
-55.0,30DPB0591T
-55.0,30DPB0066Z
-55.0,12DPB1226N
-55.0,15DPB0047S
-55.0,21DAI0007T
-55.0,30DPB0042P
-55.0,21DPB0537R
-55.0,30DPB0030K
-55.0,12DPB0076Q
-55.0,20DPB2148P
-55.0,07DPB2487U
-55.0,12DPB1068O
-55.0,30DPB0995L
-55.0,22DPB0090Q
-55.0,30DPB0608C
-55.0,13DPB0418V
-55.0,20DPB1397P
-55.0,20DPB0599E
-55.0,08DPB0173F
-55.0,12DPB0194E
-55.0,30DPB0906B
-55.0,24DPB0218C
-55.0,20DPB0328M
-55.0,13DPB0160N
-55.0,18DPB0178H
-55.0,18DPB0151A
-55.0,20DPB0930V
-55.0,13DPB0299Y
-55.0,20DPB1734Z
-55.0,30DPB0793P
-55.0,08DPB0034E
-55.0,21DPB0103E
-55.0,30DPB0939T
-55.0,18DAI0027T
-55.0,13DPB0185W
-55.0,20DPB1839U
-55.0,13DPB0187U
-55.0,26DPB0097F
-55.0,24DPB0180G
-55.0,13DPB0189S
-55.0,20DPB1089J
-55.0,21DPB0589X
-55.0,30DPB0940I
-56.0,20DPB0327N
-56.0,24DPB0021S
-56.0,24DPB0282D
-56.0,30DPB0156R
-56.0,24DPB0273W
-56.0,24DPB0346Y
-56.0,12DPB1067P
-56.0,02DPB0021G
-56.0,20DPB0464Q
-56.0,23DPB0124P
-56.0,23DPB0123Q
-56.0,30DPB1061K
-56.0,20DPB0606Y
-56.0,30DPB1086T
-56.0,13DPB2739S
-56.0,23DPB0104B
-56.0,13DPB2674Z
-56.0,24DPB0301B
-56.0,30DPB0411S
-56.0,24DPB0302A
-56.0,21DPB0407Y
-56.0,16DPB0180Y
-56.0,21DPB0202E
-56.0,20DPB2119U
-56.0,20DPB1865S
-56.0,16DPB0147Q
-56.0,21DPB0725K
-56.0,26DPB0092K
-56.0,12DPB0481Y
-56.0,31DPB2023N
-56.0,12DPB0417X
-56.0,12DPB0374P
-56.0,20DPB2063I
-56.0,20DPB2097Z
-56.0,24DPB0395G
-56.0,24DPB0102C
-56.0,21DPB0616D
-56.0,20DPB0318F
-56.0,15DPB0204S
-56.0,15DPB0197Z
-56.0,20DPB0117I
-56.0,12DPB0229D
-56.0,21DPB0626K
-56.0,20DPB1435B
-56.0,26DPB0176S
-56.0,20DPB0306A
-56.0,30DPB0068X
-56.0,30DPB0074H
-56.0,30DPB0088K
-56.0,21DAI0020N
-56.0,21DPB0203D
-56.0,30DPB0115R
-56.0,12DPB0047V
-56.0,31DPB0003M
-56.0,30DPB0690T
-56.0,13DPB0380Z
-56.0,30DPB0679X
-56.0,21DPB0091Q
-56.0,21DPB0841A
-56.0,21DPB0807U
-56.0,30DPB0552R
-56.0,21DPB0128N
-56.0,13DPB0467D
-56.0,22DPB0038U
-56.0,22DPB0049Z
-56.0,13DPB0072T
-56.0,13DPB0005V
-56.0,30DPB0872B
-56.0,13DPB0179L
-56.0,11EPB0003Y
-56.0,23DPB0041G
-56.0,13DPB0538H
-56.0,30DPB1018W
-56.0,08PPB0001S
-57.0,24DPB0152K
-57.0,24DPB0124O
-57.0,13DPB0071U
-57.0,12DPB0864D
-57.0,22DPB0065R
-57.0,21DPB0728H
-57.0,30DPB0044N
-57.0,30DPB0580N
-57.0,31DPB0129T
-57.0,27DPB0099C
-57.0,30DPB0675A
-57.0,13DPB0526C
-57.0,20DPB2114Z
-57.0,15DPB0198Y
-57.0,30DPB0661Y
-57.0,21DPB0737P
-57.0,21DPB0475V
-57.0,13DPB0069F
-57.0,21DPB0274Y
-57.0,20DPB2250C
-57.0,12DPB0915U
-57.0,30DPB0056S
-57.0,27DPB0114E
-57.0,18DAI0009D
-57.0,21DPB0076Y
-57.0,21DPB0541D
-57.0,21DPB0193N
-57.0,24DPB0330X
-57.0,24DPB0333U
-57.0,12DPB0212D
-57.0,13DPB0214A
-57.0,30DPB1205Q
-57.0,30DPB0866R
-57.0,13DPB0233P
-57.0,20DPB0316H
-57.0,30DPB0917H
-57.0,20DPB0272A
-57.0,24DPB0364N
-57.0,13DPB0238K
-57.0,24DPB0372W
-57.0,21DPB0686Z
-57.0,20DPB1490V
-57.0,24DPB0232W
-57.0,30DPB1195Z
-57.0,12DPB0231S
-57.0,24DPB0380E
-57.0,21DPB0212L
-57.0,30DPB1190E
-57.0,30DPB0811O
-57.0,30DPB0799J
-57.0,20DPB1736Y
-57.0,18DPB0060J
-57.0,20DPB1751Q
-57.0,15DPB0134N
-57.0,26DPB0072X
-57.0,07DPB2150J
-57.0,30DPB1227B
-57.0,30DPB0186L
-57.0,30DPB0496P
-57.0,13DPB0602S
-57.0,15DPB0085V
-57.0,23DPB0002E
-57.0,12DPB1092O
-57.0,15DPB0096A
-57.0,30DPB0532D
-57.0,30DPB0524V
-57.0,12DPB1124Q
-57.0,07DPB1029A
-57.0,30DPB0384L
-57.0,21DPB0410L
-57.0,21DPB0389Z
-57.0,07DPB2145Y
-57.0,21DPB0786Y
-57.0,21DPB0020W
-57.0,30DPB0328T
-57.0,04DPB0018R
-57.0,21DPB0780D
-57.0,30DPB0338Z
-58.0,30DPB0978V
-58.0,24DPB0130Z
-58.0,12DPB1054L
-58.0,21DPB0301E
-58.0,24DPB0191M
-58.0,31DPB0171I
-58.0,21DPB0087D
-58.0,16DPB0001W
-58.0,30DPB0764U
-58.0,27DPB0019A
-58.0,13DPB0360L
-58.0,24DPB0170Z
-58.0,24DPB0039R
-58.0,13DPB0375N
-58.0,21DPB0565N
-58.0,13DPB0385U
-58.0,21DPB0838N
-58.0,15DPB0025G
-58.0,13DPB0409N
-58.0,12DPB1202D
-58.0,04DPB0006M
-58.0,13DPB0601T
-58.0,12DPB0220M
-58.0,31DPB0285K
-58.0,12DPB0095E
-58.0,21DPB0852G
-58.0,24DPB0316D
-58.0,20DPB0480H
-58.0,11EPB0006V
-58.0,30DPB0469S
-58.0,23DPB0038T
-58.0,24DPB0342B
-58.0,23DPB0077V
-58.0,13DPB0701S
-58.0,24DPB0350K
-58.0,20DPB0217H
-58.0,24DPB0210K
-58.0,30DPB0848B
-58.0,04DPB0021E
-58.0,30DPB1250C
-58.0,04DPB0078F
-58.0,24DPB0239P
-58.0,24DPB0238Q
-58.0,21DPB0885Y
-58.0,20DPB0589Y
-58.0,13DPB0167G
-58.0,21DPB0123S
-58.0,12DPB0661I
-58.0,12DPB1109Y
-58.0,24DPB0214G
-58.0,04DPB0037F
-58.0,24DPB0091N
-58.0,13DPB0562H
-58.0,30DPB0045M
-58.0,13DPB0023K
-58.0,21DPB0816B
-58.0,12DPB0759T
-58.0,24DPB0080H
-58.0,20DPB2137J
-58.0,30DPB0069W
-58.0,20DPB2038J
-58.0,30DPB0572E
-58.0,15DPB0148Q
-58.0,30DPB0611Q
-58.0,30DPB0548E
-58.0,21DPB0290P
-58.0,12DPB0818S
-58.0,31DPB0281O
-58.0,31DPB0066Y
-58.0,30DPB0475C
-58.0,21DAI0025I
-59.0,20DPB0105D
-59.0,21DPB0620Q
-59.0,24DPB0086B
-59.0,12DPB1111M
-59.0,30DPB0814L
-59.0,12DPB0234P
-59.0,12DPB0824C
-59.0,30DPB0361A
-59.0,15DPB0200W
-59.0,24DPB0231X
-59.0,15DPB0189Q
-59.0,30DPB0383M
-59.0,21DPB0146C
-59.0,30DPB0023A
-59.0,27DPB0113F
-59.0,27DPB0102Z
-59.0,24DPB0373V
-59.0,21DPB0184F
-59.0,20DPB0565O
-59.0,21DPB0862N
-59.0,13DPB0199Z
-59.0,13DPB0177N
-59.0,30DPB0086M
-59.0,04DPB0038E
-59.0,20DPB0404B
-59.0,20DPB0353L
-59.0,30DPB0456O
-59.0,12DPB0945O
-59.0,13DPB0531O
-59.0,13DPB0726A
-59.0,20DPB1037D
-59.0,21DPB0208Z
-59.0,24DPB0349V
-59.0,30DPB0590U
-59.0,24DPB0261R
-59.0,30DPB1257W
-59.0,30DPB0493S
-59.0,20DPB0287C
-59.0,23DPB0085D
-59.0,21DAI0047U
-59.0,12DPB0723E
-59.0,13DPB0599V
-59.0,24DPB0137S
-59.0,30DPB0556N
-59.0,30DPB0639W
-59.0,20DPB1842H
-59.0,30DPB0687F
-59.0,27DPB0119Z
-59.0,15DPB0071S
-59.0,12DPB0486T
-59.0,15DPB0212A
-59.0,21DPB0252M
-59.0,21DAI0042Z
-59.0,24DPB0115G
-59.0,12DPB0717U
-59.0,27DPB0136Q
-59.0,12DPB0485U
-59.0,24DPB0020T
-59.0,27DPB0126J
-59.0,20DPB1953M
-59.0,13DPB0374O
-59.0,15DPB0073Q
-59.0,21DPB0590M
-59.0,12DPB0074S
-59.0,12DPB0637I
-59.0,13DPB0443U
-59.0,13DPB0094E
-59.0,30DPB0324X
-59.0,21DPB0748V
-59.0,21DPB0097K
-59.0,30DPB0005L
-59.0,26DPB0070Z
-59.0,21DPB0088C
-59.0,26DPB0055G
-59.0,20DPB1800I
-60.0,30DPB0870D
-60.0,12DPB0166I
-60.0,20DPB0548Y
-60.0,15DPB0216X
-60.0,30DPB0097S
-60.0,20DPB0319E
-60.0,04DPB0010Z
-60.0,15DPB0225E
-60.0,13DPB0696X
-60.0,31DPB0118N
-60.0,31DPB0186K
-60.0,30DPB0091Y
-60.0,15DPB0038K
-60.0,13DPB0663F
-60.0,12DPB1188A
-60.0,12DPB1024R
-60.0,15DPB0146S
-60.0,13DPB0315Z
-60.0,15DPB0157Y
-60.0,31DPB0117O
-60.0,02DPB0061H
-60.0,13DPB0519T
-60.0,12DPB1097J
-60.0,15DPB0199X
-60.0,13DPB0327D
-60.0,15DPB0098Z
-60.0,20DPB0082J
-60.0,07DPB2485W
-60.0,30DPB0769P
-60.0,26DPB0076T
-60.0,20DPB0116J
-60.0,13DPB0496Z
-60.0,12DPB0483W
-60.0,30DPB0861W
-60.0,15DPB0114Z
-60.0,15DPB0116Y
-60.0,20DPB0154M
-60.0,30DPB1198X
-60.0,13DPB0639F
-60.0,15DPB0174O
-60.0,13DPB0547P
-60.0,12DPB0880V
-60.0,13DPB0235N
-60.0,30DPB0729O
-60.0,12DPB1129L
-60.0,16DPB0187R
-60.0,27DPB0137P
-60.0,21DAI0036O
-60.0,24DPB0200D
-60.0,20DPB2010D
-60.0,21DPB0230A
-60.0,21DPB0701A
-60.0,23DPB0095K
-60.0,24DPB0268K
-60.0,21DPB0517D
-60.0,22DPB0009Z
-60.0,21DPB0840B
-60.0,24DPB0040G
-60.0,21DPB0194M
-60.0,22DPB0050P
-60.0,21DPB0267O
-60.0,22DPB0058H
-60.0,21DAI0017Z
-60.0,20DPB1470H
-60.0,23DPB0013K
-60.0,21DAI0048T
-60.0,21DPB0163T
-60.0,20DPB0680F
-60.0,24DPB0193K
-60.0,24DPB0190N
-60.0,24DPB0094K
-60.0,24DPB0117E
-60.0,24DPB0305Y
-60.0,24DPB0010M
-60.0,24DPB0002D
-61.0,13DPB0173R
-61.0,21DPB0675T
-61.0,30DPB0183O
-61.0,13DPB0517V
-61.0,21DPB0429J
-61.0,22DPB0054L
-61.0,30DPB0600K
-61.0,21DPB0038V
-61.0,31DPB0189H
-61.0,21DPB0851H
-61.0,15DPB0147R
-61.0,21DPB0310M
-61.0,12DPB0427D
-61.0,15DPB0045U
-61.0,21DPB0836P
-61.0,23DPB0083F
-61.0,15DPB0051E
-61.0,30DPB0931A
-61.0,22DPB0023S
-61.0,12DPB1122S
-61.0,22DPB0025Q
-61.0,12DPB0322J
-61.0,30DPB0654O
-61.0,12DPB0329C
-61.0,24DPB0228J
-61.0,21DPB0602A
-61.0,15DPB0101W
-61.0,24DPB0008Y
-61.0,12DPB0900S
-61.0,12DPB0008T
-61.0,18DAI0001L
-61.0,20DPB1739V
-61.0,13DPB0180A
-61.0,12DPB0834J
-61.0,13DPB0692A
-61.0,13DPB0066I
-61.0,30DPB0500L
-61.0,13DPB0296A
-61.0,21DPB0771W
-61.0,13DPB0217Y
-61.0,21DAI0004W
-61.0,21DPB0732U
-61.0,15DPB0181Y
-61.0,23DPB0040H
-61.0,12DPB0500W
-61.0,31DPB0268U
-61.0,30DPB1081Y
-61.0,13DPB0221K
-61.0,13DPB0011F
-61.0,13DPB0664E
-61.0,30DPB0014T
-61.0,24DPB0290M
-61.0,23DPB0060V
-61.0,21DPB0394K
-61.0,15DPB0161K
-61.0,20DPB1480O
-61.0,24DPB0107Y
-61.0,31DPB0119M
-61.0,20DPB0231A
-61.0,31DPB2009U
-61.0,30DPB0520Z
-61.0,13DPB0665D
-62.0,20DPB2024G
-62.0,12DPB0496Z
-62.0,15DPB0201V
-62.0,24DPB0119C
-62.0,13DPB0415Y
-62.0,21DPB0485B
-62.0,21DPB0070D
-62.0,26DPB0139O
-62.0,21DAI0029E
-62.0,30DPB1030R
-62.0,30DPB0862V
-62.0,24DPB0093L
-62.0,30DPB0776Z
-62.0,30DPB1184U
-62.0,13DPB0197A
-62.0,30DPB0937V
-62.0,12DPB0689O
-62.0,12DPB0478K
-62.0,21DPB0902Y
-62.0,12DPB0480Z
-62.0,13DPB0351D
-62.0,20DPB1954L
-62.0,15DPB0167E
-62.0,07DPB2927A
-62.0,02DPB0087P
-62.0,13DPB0370S
-62.0,26DPB0156E
-62.0,30DPB1160K
-62.0,16DPB0119U
-62.0,30DPB0051X
-62.0,12DPB1176W
-62.0,21DPB0080K
-62.0,21DPB0707V
-62.0,30DPB1153A
-62.0,24DPB0033X
-62.0,22DPB0002F
-62.0,12DPB1125P
-62.0,22DPB0080J
-62.0,31DPB2035S
-62.0,30DPB1028C
-62.0,24DPB0327J
-62.0,21DPB0632V
-62.0,30DPB1221H
-62.0,04DPB0074J
-62.0,02DPB0043S
-62.0,04DPB0071M
-62.0,23DPB0026O
-62.0,23DPB0033Y
-62.0,23DPB0045C
-62.0,20DPB0315I
-62.0,23DPB0056I
-62.0,30DPB0592S
-62.0,21DPB0258G
-62.0,12DPB0203W
-62.0,12DPB0955V
-62.0,21DPB0676S
-62.0,24DPB0234U
-62.0,24DPB0229I
-62.0,23DPB0071A
-62.0,20DPB0092Q
-62.0,14DPB0061M
-62.0,13DPB0541V
-62.0,22DPB0074Z
-62.0,20DPB0542D
-62.0,14DPB0086V
-62.0,13DPB0107S
-62.0,21DAI0041Z
-62.0,21DPB0821N
-62.0,30DPB1232N
-62.0,30DPB0530F
-62.0,13DPB0141Z
-63.0,21DPB0105C
-63.0,15DPB0160L
-63.0,13DPB0552A
-63.0,27DPB0069I
-63.0,13DPB0269D
-63.0,07DPB2412D
-63.0,15DPB0224F
-63.0,24DPB0116F
-63.0,13DPB0270T
-63.0,30DPB0586H
-63.0,15DPB0172Q
-63.0,13DPB0539G
-63.0,12DPB1023S
-63.0,30DPB0480O
-63.0,30DPB0448F
-63.0,13DPB0283X
-63.0,30DPB1027D
-63.0,13DPB0616V
-63.0,21DPB0651J
-63.0,30DPB0022B
-63.0,20DPB0875S
-63.0,27DPB0108U
-63.0,04DPB0088M
-63.0,20DPB0729H
-63.0,08DCI0026L
-63.0,12DPB0489Q
-63.0,30DPB1140X
-63.0,30DPB1079J
-63.0,12DPB0669A
-63.0,27DPB0115D
-63.0,24DPB0066O
-63.0,15DPB0039J
-63.0,20DPB1775Z
-63.0,20DPB1648D
-63.0,13DPB0367E
-63.0,30DPB0372G
-63.0,25DPB0015G
-63.0,21DPB0500D
-63.0,22DPB0011N
-63.0,13DPB0377L
-63.0,22DPB0017H
-63.0,24DPB0202B
-63.0,13DPB2661V
-63.0,15DPB0122I
-63.0,30DPB0107I
-63.0,22DPB0033Z
-63.0,15DPB0046T
-63.0,27DPB0002A
-63.0,30DPB0144M
-63.0,30DPB0913L
-63.0,24DPB0386Z
-63.0,24DPB0389W
-63.0,24DPB0047Z
-63.0,30DPB0085N
-63.0,15DPB0143V
-63.0,13DPB0090I
-63.0,30DPB0331G
-64.0,13DPB0426D
-64.0,12DPB1070C
-64.0,13DPB0456Y
-64.0,22DPB0076X
-64.0,14DPB0071T
-64.0,13DPB0258Y
-64.0,23DPB0126N
-64.0,23DPB0141F
-64.0,30DPB0160D
-64.0,30DPB0161C
-64.0,15DPB0067F
-64.0,21DAI0032S
-64.0,13DPB0545R
-64.0,30DPB0169V
-64.0,30DPB0680M
-64.0,21DAI0045W
-64.0,30DPB0177D
-64.0,15DPB0068E
-64.0,13DPB0533M
-64.0,30DPB0503I
-64.0,07DPB2506S
-64.0,23DPB0080I
-64.0,22DPB0001G
-64.0,13DPB0338J
-64.0,30DPB0082Q
-64.0,07DPB2434P
-64.0,31DPB0033G
-64.0,13DPB0727Z
-64.0,23DPB0054K
-64.0,30DPB0418L
-64.0,13DPB0307Q
-64.0,13DPB0739E
-64.0,30DPB0747D
-64.0,12DPB1133Y
-64.0,30DPB0406G
-64.0,31DPB0083O
-64.0,22DPB0045D
-64.0,30DPB0046L
-64.0,15DPB0117X
-64.0,13DPB0348Q
-64.0,15DPB0106R
-64.0,13DPB0013D
-64.0,21DPB0332Y
-64.0,15DPB0100X
-64.0,21DAI0024J
-64.0,13DPB0564F
-64.0,21DPB0647X
-64.0,16DPB0289O
-64.0,13DPB0147T
-64.0,24DPB0225M
-64.0,24DPB0126M
-64.0,27DPB0011I
-64.0,24DPB0318B
-64.0,20DPB1160D
-64.0,24DPB0223O
-64.0,13DPB0144W
-64.0,18DAI0023X
-64.0,24DPB0175V
-64.0,26DPB0003A
-64.0,24DPB0285A
-64.0,12DPB0143Y
-64.0,21DPB0850I
-64.0,30DPB1241V
-64.0,18DPB0068B
-64.0,27DPB0075T
-64.0,18DPB0127A
-64.0,13DPB0135O
-64.0,27DPB0104Y
-64.0,20DPB1184N
-64.0,16DPB0272O
-64.0,16DPB0239G
-64.0,21DPB0281H
-64.0,12DPB0390G
-64.0,27DPB0003Z
-64.0,31DPB0207G
-65.0,20DPB1778X
-65.0,20DPB0302E
-65.0,21DPB0357G
-65.0,21DPB0648W
-65.0,24DPB0275U
-65.0,26DPB0075U
-65.0,13DPB0191G
-65.0,24DPB0162R
-65.0,13DPB0668A
-65.0,18DPB0177I
-65.0,30DPB0980J
-65.0,30DPB0588F
-65.0,30DPB0932Z
-65.0,22DPB0008Z
-65.0,30DPB1111B
-65.0,22DPB0060W
-65.0,15DPB0137K
-65.0,12DPB0044Y
-65.0,21DAI0021M
-65.0,21DPB0591L
-65.0,30DPB0725S
-65.0,24DPB0367K
-65.0,12DPB0432P
-65.0,31DPB0013T
-65.0,15DPB0129B
-65.0,12DPB0840U
-65.0,04DPB0029X
-65.0,21DAI0030U
-65.0,20DPB0307Z
-65.0,27DPB0064N
-65.0,12DPB0492D
-65.0,13DPB2721T
-65.0,24DPB0303Z
-65.0,30DPB0660Z
-65.0,21DAI0002Y
-65.0,25DPB0041E
-65.0,13DPB0220L
-65.0,21DPB0013M
-65.0,30DPB1102U
-65.0,13DPB0286U
-65.0,13DPB0097B
-65.0,30DPB0816J
-65.0,13DPB2747A
-65.0,27DPB0110I
-65.0,21DPB0044F
-65.0,31DPB0043N
-65.0,30DPB0568S
-65.0,30DPB1032P
-65.0,02DPB0055X
-65.0,13DPB2729L
-65.0,30DPB1100W
-65.0,31DPB0233E
-65.0,30DPB0676Z
-65.0,18DAI0016N
-65.0,13DPB0480Y
-65.0,30DPB0390W
-65.0,26DPB0024N
-65.0,15DPB0177L
-65.0,13DPB0093F
-65.0,13DPB0427C
-65.0,13DPB0730N
-65.0,21DAI0053E
-65.0,04DPB0087N
-65.0,30DPB0389G
-65.0,22DPB0032Z
-66.0,13DPB2714J
-66.0,30DPB0137C
-66.0,20DPB1841I
-66.0,13DPB2723R
-66.0,30DPB0732B
-66.0,12DPB0913W
-66.0,13DPB0240Z
-66.0,13DPB0740U
-66.0,12DPB0898U
-66.0,20DPB0121V
-66.0,30DPB0596O
-66.0,21DPB0469K
-66.0,23DPB0118E
-66.0,23DPB0120T
-66.0,21DPB0750J
-66.0,20DPB1729O
-66.0,21DPB0454I
-66.0,24DPB0221Q
-66.0,07DPB2630R
-66.0,30DPB0176E
-66.0,30DPB0970C
-66.0,13DPB0089T
-66.0,24DPB0198F
-66.0,07DPB2647R
-66.0,12DPB1120U
-66.0,27DPB0038P
-66.0,24DPB0075W
-66.0,21DPB0149Z
-66.0,21DAI0018Z
-66.0,24DPB0097H
-66.0,07DPB2930O
-66.0,24DPB0264O
-66.0,24DPB0149X
-66.0,21DPB0715D
-66.0,21DPB0408X
-66.0,30DPB0916I
-66.0,13DPB0308P
-66.0,21DPB0859Z
-66.0,13DPB0642T
-66.0,30DPB0781K
