Total,cct
-48.0,30PPR2572Y
-48.0,06PPR0040X
-48.0,30PPR1397B
-48.0,05PPR0291C
-48.0,30PPR3583K
-48.0,31PPR0004R
-48.0,07PPR0230N
-48.0,02PPR0248R
-48.0,07PPR0243R
-48.0,02PPR0042Z
-48.0,07PPR0525Z
-48.0,02PPR0033R
-48.0,29PPR0175W
-48.0,29PPR0161T
-48.0,05PPR0344R
-48.0,12PPR0389X
-48.0,09PPR0826T
-48.0,28PPR0112L
-48.0,10PPR0342E
-48.0,14PPR0142C
-48.0,09PPR1673M
-48.0,23PPR0077A
-48.0,23PPR0072F
-48.0,14PPR0068L
-48.0,23PPR0040N
-48.0,09PPR1761G
-48.0,09PPR1778G
-48.0,09PPR1787O
-48.0,23PPR0002K
-48.0,10PPR0013M
-48.0,10PPR0040J
-48.0,22PPR0212Q
-48.0,13PPR0285A
-48.0,28PPR0108Z
-48.0,11PPR0002F
-48.0,13PPR0278R
-48.0,11PPR0027O
-48.0,22PPR0071H
-48.0,13PPR0227K
-48.0,21PPR0929K
-48.0,11PPR0525L
-48.0,22PPR0031G
-48.0,11PPR0666K
-48.0,11PPR0685Z
-48.0,21PPR0982F
-48.0,13PPR0031Z
-48.0,12PPR0293K
-48.0,09PPR1601T
-48.0,09PPR1597X
-48.0,14PPR0236R
-48.0,24PPR0133B
-48.0,09PPR0342P
-48.0,28PPR0024R
-48.0,28PPR0022T
-48.0,28PPR0016I
-48.0,09PPR0409G
-48.0,09PPR0516P
-48.0,09PPR0570J
-48.0,27PPR0041I
-48.0,27PPR0014L
-48.0,09PPR0686J
-48.0,26PPR0231A
-48.0,26PPR0208Z
-48.0,14PPR0493G
-48.0,21PPR1050C
-48.0,09PPR0833C
-48.0,21PPR0341L
-48.0,26PPR0075Z
-48.0,09PPR0954O
-48.0,25PPR0327O
-48.0,09PPR0978Y
-48.0,09PPR0986G
-48.0,09PPR1006U
-48.0,25PPR0070F
-48.0,25PPR0065U
-48.0,25PPR0020Y
-48.0,25PPR0004G
-48.0,14PPR0307V
-48.0,19PPR0055C
-48.0,15PPR3024H
-48.0,17PPR0025K
-48.0,15PPR2633C
-48.0,17PPR0154E
-48.0,17PPR0091J
-48.0,15PPR2980K
-48.0,15PPR2971C
-48.0,15PPR2959H
-48.0,15PPR2956K
-48.0,17PPR0205V
-48.0,15PPR3070T
-48.0,17PPR0060Q
-48.0,17PPR0229E
-48.0,16PPR0503V
-48.0,15PPR2919G
-48.0,15PPR3198Y
-48.0,15PPR2767S
-48.0,15PPR2719I
-48.0,15PPR3694X
-48.0,19PPR0029E
-48.0,17PPR0284Y
-48.0,15PPR3583S
-48.0,15PPR3385S
-48.0,15PPR3549L
-49.0,14PPR1605A
-49.0,09PPR0738Z
-49.0,28PPR0212K
-49.0,18PPR0032T
-49.0,28PPR0206Z
-49.0,28PPR0181H
-49.0,15PPR2196T
-49.0,28PPR0103D
-49.0,28PPR0061V
-49.0,26PPR0086F
-49.0,09PPR0680P
-49.0,15PPR3269B
-49.0,26PPR0263T
-49.0,15PPR3133O
-49.0,09PPR0752S
-49.0,26PPR0313K
-49.0,09PPR0510V
-49.0,27PPR0056K
-49.0,09PPR0844I
-49.0,08PPR1758U
-49.0,09PPR0050A
-49.0,29PPR0007Z
-49.0,05PPR0136K
-49.0,30PPR3589E
-49.0,05PPR0155Z
-49.0,05PPR0190E
-49.0,05PPR0274M
-49.0,30PPR3496P
-49.0,05PPR0293A
-49.0,19PPR0820F
-49.0,05PPR0298W
-49.0,05PPR0309L
-49.0,30PPR3461Z
-49.0,30PPR2761Q
-49.0,30PPR1790E
-49.0,30PPR1450G
-49.0,30PPR0002U
-49.0,07PPR0522B
-49.0,15PPR3459T
-49.0,08PPR0005P
-49.0,29PPR0151M
-49.0,14PPR0909N
-49.0,08PPR1869Z
-49.0,15PPR0213F
-49.0,16PPR0346V
-49.0,26PPR0069P
-49.0,09PPR1725B
-49.0,26PPR0034Z
-49.0,26PPR0028P
-49.0,21PPR0716I
-49.0,15PPR2987D
-49.0,09PPR1800S
-49.0,15PPR2973A
-49.0,11PPR0051O
-49.0,11PPR0104C
-49.0,14PPR0167L
-49.0,22PPR0143K
-49.0,14PPR0130Y
-49.0,22PPR0110T
-49.0,15PPR2872C
-49.0,11PPR0519A
-49.0,22PPR0047H
-49.0,11PPR0683A
-49.0,11PPR0706V
-49.0,17PPR0262M
-49.0,11PPR0848T
-49.0,11PPR1028U
-49.0,21PPR0907Z
-49.0,15PPR2741K
-49.0,12PPR0396G
-49.0,12PPR0407W
-49.0,15PPR2702I
-49.0,09PPR1774K
-49.0,21PPR0708Z
-49.0,15PPR2996L
-49.0,09PPR1161M
-49.0,26PPR0025S
-49.0,09PPR0967S
-49.0,15PPR2221B
-49.0,18PPR0016B
-49.0,05PPR0088R
-49.0,21PPR0255P
-49.0,15PPR2230J
-49.0,25PPR0126R
-49.0,14PPR0461O
-49.0,09PPR1122K
-49.0,09PPR1256Z
-49.0,09PPR1583U
-49.0,17PPR0082B
-49.0,15PPR3065H
-49.0,24PPR0237X
-49.0,21PPR0613M
-49.0,09PPR1418V
-49.0,24PPR0025U
-49.0,14PPR0358B
-49.0,09PPR1478J
-49.0,24PPR0017L
-49.0,21PPR0670D
-49.0,16PPR0252G
-49.0,14PPR1263V
-49.0,02PPR0217Y
-49.0,32PPR0188N
-49.0,03PPR0011E
-49.0,01PPR0102Y
-49.0,15PPR3666A
-49.0,16PPR0100B
-49.0,30PPR3694P
-49.0,16PPR0214D
-49.0,32PPR0174K
-49.0,03PPR0044W
-49.0,02PPR0077O
-49.0,03PPR0048S
-49.0,02PPR0006U
-49.0,15PPR3638E
-49.0,19PPR0178M
-49.0,30PPR3635Z
-49.0,01PPR0008T
-49.0,02PPR0330R
-49.0,02PPR0262K
-50.0,26PPR0088D
-50.0,26PPR0220V
-50.0,26PPR0210O
-50.0,15PPR3097Z
-50.0,09PPR0848E
-50.0,09PPR0897N
-50.0,26PPR0091R
-50.0,25PPR0123U
-50.0,16PPR0184Z
-50.0,15PPR3739C
-50.0,26PPR0027Q
-50.0,26PPR0060Y
-50.0,09PPR0926S
-50.0,09PPR0936Z
-50.0,02PPR0395A
-50.0,17PPR0017B
-50.0,17PPR0006W
-50.0,09PPR1011F
-50.0,20PPR0106I
-50.0,09PPR0327X
-50.0,09PPR0159R
-50.0,09PPR0165B
-50.0,28PPR0273Y
-50.0,14PPR1606Z
-50.0,14PPR1603C
-50.0,28PPR0191O
-50.0,30PPR3734Z
-50.0,15PPR3343T
-50.0,14PPR1506A
-50.0,28PPR0062U
-50.0,09PPR0768T
-50.0,09PPR0508G
-50.0,18PPR0035Q
-50.0,27PPR0022U
-50.0,03PPR0037M
-50.0,14PPR1421U
-50.0,20PPR0084N
-50.0,25PPR0018J
-50.0,03PPR0034P
-50.0,19PPR0162L
-50.0,15PPR1429L
-50.0,15PPR2256R
-50.0,02PPR0194D
-50.0,25PPR0014N
-50.0,22PPR0179Z
-50.0,11PPR0094M
-50.0,11PPR0113K
-50.0,11PPR0175X
-50.0,16PPR0117B
-50.0,14PPR0054I
-50.0,15PPR2799K
-50.0,22PPR0015P
-50.0,11PPR0716B
-50.0,11PPR0723L
-50.0,14PPR0008X
-50.0,21PPR0866P
-50.0,11PPR0931S
-50.0,17PPR0275Q
-50.0,21PPR1090D
-50.0,12PPR0324N
-50.0,15PPR2666U
-50.0,01PPR0006V
-50.0,17PPR0304V
-50.0,21PPR1018U
-50.0,21PPR1017V
-50.0,13PPR0072Z
-50.0,13PPR0211J
-50.0,19PPR0089T
-50.0,10PPR0337T
-50.0,15PPR2592T
-50.0,09PPR1368D
-50.0,02PPR0177N
-50.0,24PPR0384G
-50.0,15PPR0026L
-50.0,09PPR1224H
-50.0,19PPR0125H
-50.0,09PPR1273Q
-50.0,09PPR1339I
-50.0,14PPR0395F
-50.0,09PPR1355Z
-50.0,09PPR1365G
-50.0,09PPR1382X
-50.0,10PPR0026Q
-50.0,17PPR0105W
-50.0,09PPR1466E
-50.0,24PPR0035A
-50.0,09PPR1474N
-50.0,31PPR0316T
-50.0,15PPR2562Z
-50.0,23PPR0168S
-50.0,02PPR0096C
-50.0,17PPR0126I
-50.0,19PPR0105U
-50.0,09PPR0136G
-50.0,13PPR0157F
-50.0,30PPR3566U
-50.0,30PPR0021I
-50.0,15PPR0130X
-50.0,19PPR0010G
-50.0,06PPR0035L
-50.0,28PPR0307Y
-50.0,15PPR0837J
-50.0,08PPR0641O
-50.0,16PPR0317Z
-50.0,15PPR3412Z
-50.0,16PPR0268H
-50.0,07PPR0483Q
-50.0,15PPR0873O
-50.0,30PPR3639W
-50.0,19PPR0350E
-50.0,19PPR0807L
-50.0,08PPR1833K
-50.0,08PPR0361E
-50.0,30PPR3678Y
-50.0,07PPR0042U
-50.0,15PPR3380X
-50.0,09PPR0073L
-50.0,07PPR0534G
-50.0,16PPR0338M
-50.0,15PPR0035T
-50.0,07PPR0542P
-50.0,05PPR0029B
-50.0,15PPR0034U
-51.0,22PPR0133D
-51.0,13PPR0176U
-51.0,09PPR0707F
-51.0,16PPR0210H
-51.0,19PPR0892Z
-51.0,21PPR0684G
-51.0,15PPR3201V
-51.0,09PPR1453A
-51.0,05PPR0026E
-51.0,09PPR1490E
-51.0,30PPR6376X
-51.0,15PPR2212U
-51.0,22PPR0158M
-51.0,11PPR0028N
-51.0,02PPR0113C
-51.0,09PPR0845H
-51.0,26PPR0282H
-51.0,09PPR1454Z
-51.0,21PPR0275C
-51.0,15PPR3620F
-51.0,15PPR2942H
-51.0,17PPR0381Z
-51.0,17PPR0013F
-51.0,23PPR0065W
-51.0,02PPR0363I
-51.0,19PPR0106T
-51.0,15PPR1491O
-51.0,21PPR0030I
-51.0,25PPR0535V
-51.0,17PPR0142Z
-51.0,23PPR0046H
-51.0,14PPR0892D
-51.0,07PPR0565Z
-51.0,17PPR0024L
-51.0,06PPR0031P
-51.0,09PPR1746O
-51.0,09PPR1604Q
-51.0,14PPR0212H
-51.0,22PPR0231E
-51.0,16PPR0316A
-51.0,22PPR0218K
-51.0,01PPR0121M
-51.0,16PPR0149U
-51.0,14PPR0219A
-51.0,26PPR0112N
-51.0,09PPR0910R
-51.0,09PPR0886H
-51.0,09PPR0872E
-51.0,22PPR0121Z
-51.0,26PPR0158I
-51.0,09PPR0866U
-51.0,20PPR0121A
-51.0,30PPR1405U
-51.0,15PPR3462G
-51.0,15PPR0264M
-51.0,07PPR0464B
-51.0,09PPR0215T
-51.0,19PPR0057A
-51.0,14PPR1483G
-51.0,19PPR0016A
-51.0,27PPR0002G
-51.0,02PPR0160N
-51.0,11PPR0932R
-51.0,20PPR0002N
-51.0,21PPR0560Y
-51.0,12PPR0005B
-51.0,15PPR3356X
-51.0,13PPR0294I
-51.0,29PPR0006A
-51.0,11PPR0847U
-51.0,25PPR0013O
-51.0,14PPR1539S
-51.0,15PPR2277D
-51.0,15PPR2743I
-51.0,28PPR0165Q
-51.0,32PPR0196W
-51.0,07PPR0443P
-51.0,09PPR1298Z
-51.0,12PPR0380F
-51.0,13PPR0254H
-51.0,09PPR1281Z
-51.0,13PPR0023Q
-51.0,09PPR0387L
-51.0,01PPR0027H
-51.0,05PPR0126D
-51.0,24PPR0201I
-51.0,15PPR3098Z
-51.0,02PPR0357Y
-51.0,14PPR1439T
-51.0,17PPR0230U
-51.0,22PPR0076C
-51.0,09PPR1432O
-51.0,15PPR2632D
-51.0,17PPR0352E
-51.0,14PPR0375S
-51.0,09PPR0139D
-51.0,13PPR0104A
-51.0,16PPR0416Z
-51.0,09PPR0170N
-51.0,13PPR0221Q
-51.0,15PPR2866S
-51.0,30PPR1278O
-51.0,19PPR0172S
-51.0,07PPR0020I
-51.0,15PPR0854Z
-51.0,05PPR0062J
-51.0,09PPR1164J
-51.0,15PPR3492A
-51.0,05PPR0083W
-51.0,24PPR0259I
-51.0,13PPR0055I
-51.0,13PPR0025O
-52.0,07PPR0153Z
-52.0,09PPR1330R
-52.0,09PPR1593A
-52.0,15PPR3063J
-52.0,07PPR0023F
-52.0,09PPR1346S
-52.0,09PPR1568B
-52.0,09PPR1518U
-52.0,02PPR0097B
-52.0,02PPR0154C
-52.0,21PPR0623T
-52.0,09PPR1470R
-52.0,30PPR3673C
-52.0,09PPR1441W
-52.0,09PPR1311C
-52.0,09PPR1652Z
-52.0,12PPR0009Y
-52.0,22PPR0028T
-52.0,05PPR0043V
-52.0,11PPR0676R
-52.0,11PPR0694G
-52.0,30PPR3524V
-52.0,11PPR0845W
-52.0,14PPR0014H
-52.0,14PPR0006Z
-52.0,30PPR3546G
-52.0,15PPR2637Z
-52.0,15PPR1719B
-52.0,15PPR2760Z
-52.0,11PPR0590L
-52.0,12PPR0325M
-52.0,12PPR0327K
-52.0,13PPR0280F
-52.0,21PPR1061I
-52.0,12PPR0340E
-52.0,15PPR2679Y
-52.0,12PPR0383C
-52.0,05PPR0122H
-52.0,30PPR3612P
-52.0,13PPR0076V
-52.0,15PPR2707D
-52.0,22PPR0029S
-52.0,22PPR0041N
-52.0,09PPR1669Z
-52.0,17PPR0073U
-52.0,17PPR0153F
-52.0,21PPR0701G
-52.0,14PPR0289W
-52.0,19PPR0835H
-52.0,15PPR2993O
-52.0,16PPR0159A
-52.0,05PPR0012B
-52.0,14PPR0247X
-52.0,15PPR2935Y
-52.0,22PPR0177A
-52.0,17PPR0212E
-52.0,17PPR0215B
-52.0,05PPR0042W
-52.0,11PPR0088B
-52.0,11PPR0092O
-52.0,01PPR0098B
-52.0,16PPR0075T
-52.0,14PPR0139P
-52.0,22PPR0132E
-52.0,19PPR0080B
-52.0,15PPR2905D
-52.0,21PPR0796K
-52.0,16PPR0099C
-52.0,15PPR2883I
-52.0,30PPR0270P
-52.0,30PPR3622W
-52.0,26PPR0242G
-52.0,30PPR3698L
-52.0,18PPR0025J
-52.0,09PPR0814O
-52.0,16PPR0208T
-52.0,15PPR3322G
-52.0,09PPR0317Q
-52.0,03PPR0031S
-52.0,09PPR1018Z
-52.0,27PPR0006C
-52.0,07PPR0521C
-52.0,26PPR0309Y
-52.0,15PPR3473M
-52.0,16PPR0335P
-52.0,21PPR0296P
-52.0,09PPR0703J
-52.0,09PPR0820Z
-52.0,09PPR0831E
-52.0,26PPR0192P
-52.0,02PPR0246T
-52.0,15PPR3127D
-52.0,04PPR0055A
-52.0,09PPR0979X
-52.0,28PPR0154K
-52.0,21PPR0001N
-52.0,14PPR0759X
-52.0,18PPR0018Z
-52.0,26PPR0031C
-52.0,15PPR0815Y
-52.0,07PPR0571K
-52.0,31PPR0099V
-52.0,19PPR0183Y
-52.0,16PPR0206V
-52.0,26PPR0346B
-52.0,25PPR0122V
-52.0,09PPR0453U
-52.0,09PPR0400P
-52.0,09PPR0077H
-52.0,09PPR0429U
-52.0,15PPR3487P
-52.0,19PPR0170U
-52.0,09PPR0360E
-52.0,09PPR0187N
-52.0,19PPR0175P
-52.0,08PPR2065R
-52.0,09PPR0499P
-52.0,09PPR1151F
-52.0,14PPR1465R
-52.0,09PPR1064K
-52.0,25PPR0091S
-52.0,09PPR1143X
-52.0,20PPR0017P
-52.0,14PPR1480J
-53.0,15PPR3349N
-53.0,09PPR0444M
-53.0,17PPR0254D
-53.0,15PPR2890S
-53.0,15PPR0581Z
-53.0,10PPR0023T
-53.0,28PPR0146B
-53.0,19PPR0812X
-53.0,09PPR0361D
-53.0,19PPR0094E
-53.0,32PPR0195X
-53.0,19PPR0062M
-53.0,15PPR2576B
-53.0,02PPR0005V
-53.0,03PPR0006T
-53.0,05PPR0340V
-53.0,08PPR0139E
-53.0,15PPR3168D
-53.0,27PPR0029N
-53.0,01PPR0014D
-53.0,22PPR0125V
-53.0,20PPR0075F
-53.0,11PPR1012T
-53.0,11PPR1009F
-53.0,02PPR0027G
-53.0,17PPR0238M
-53.0,16PPR0327G
-53.0,22PPR0148F
-53.0,17PPR0353D
-53.0,26PPR0245D
-53.0,13PPR0290M
-53.0,20PPR0003M
-53.0,09PPR0802J
-53.0,28PPR0071B
-53.0,16PPR0263M
-53.0,05PPR0180Y
-53.0,09PPR0310X
-53.0,21PPR0721U
-53.0,23PPR0032E
-53.0,04PPR0025G
-53.0,02PPR0234O
-53.0,15PPR3106R
-53.0,16PPR0031W
-53.0,16PPR0166K
-53.0,15PPR3053C
-53.0,09PPR1052F
-53.0,09PPR1406Q
-53.0,09PPR1056B
-53.0,09PPR1397Z
-53.0,24PPR0224T
-53.0,21PPR0617I
-53.0,15PPR1587A
-53.0,06PPR0060K
-53.0,13PPR0220R
-53.0,25PPR0032C
-53.0,02PPR0136N
-53.0,19PPR0641U
-53.0,15PPR3088S
-53.0,14PPR0420O
-53.0,25PPR0019I
-53.0,13PPR0080H
-53.0,19PPR0123J
-53.0,09PPR1303U
-53.0,09PPR1296A
-53.0,09PPR0084R
-53.0,09PPR1272R
-53.0,15PPR3761E
-53.0,21PPR0961T
-53.0,19PPR0126G
-53.0,15PPR3511Z
-53.0,19PPR0058Z
-53.0,08PPR0004Q
-53.0,25PPR0142I
-53.0,15PPR3465D
-53.0,25PPR0490P
-53.0,02PPR0359W
-53.0,15PPR3581U
-53.0,15PPR3117X
-53.0,09PPR1531O
-53.0,05PPR0134M
-53.0,09PPR0253W
-53.0,09PPR1498X
-53.0,13PPR0013J
-53.0,09PPR0994P
-53.0,06PPR0039H
-53.0,09PPR1487R
-53.0,28PPR0217F
-53.0,15PPR3512Y
-53.0,09PPR0068Z
-53.0,26PPR0084H
-53.0,28PPR0192N
-54.0,12PPR0404Z
-54.0,09PPR0175I
-54.0,13PPR0155H
-54.0,08PPR2084F
-54.0,15PPR3351B
-54.0,16PPR0221N
-54.0,13PPR0150M
-54.0,11PPR0858Z
-54.0,09PPR0382Q
-54.0,17PPR0265J
-54.0,32PPR0201R
-54.0,13PPR0054J
-54.0,15PPR3564D
-54.0,15PPR3319T
-54.0,04PPR0027E
-54.0,28PPR0246A
-54.0,12PPR0044D
-54.0,05PPR0066F
-54.0,09PPR0030N
-54.0,28PPR0213J
-54.0,03PPR0067G
-54.0,13PPR0015H
-54.0,09PPR0177G
-54.0,15PPR2724U
-54.0,09PPR0006N
-54.0,28PPR0255I
-54.0,09PPR0304M
-54.0,12PPR0292L
-54.0,09PPR0337D
-54.0,13PPR0061T
-54.0,01PPR0005W
-54.0,09PPR1220L
-54.0,15PPR3296Z
-54.0,15PPR7008R
-54.0,04PPR0048R
-54.0,04PPR0052D
-54.0,09PPR0939W
-54.0,09PPR0965U
-54.0,25PPR0158J
-54.0,17PPR0122M
-54.0,30PPR2282H
-54.0,09PPR1008S
-54.0,24PPR0007E
-54.0,30PPR1805Q
-54.0,24PPR0019J
-54.0,15PPR3572M
-54.0,16PPR0231U
-54.0,25PPR0138W
-54.0,25PPR0113N
-54.0,15PPR2989B
-54.0,09PPR1366F
-54.0,25PPR0082K
-54.0,15PPR3091F
-54.0,25PPR0064V
-54.0,09PPR1098A
-54.0,09PPR1341X
-54.0,25PPR0031D
-54.0,17PPR0057C
-54.0,25PPR0010R
-54.0,30PPR0059V
-54.0,09PPR1278L
-54.0,09PPR1189S
-54.0,24PPR0340J
-54.0,09PPR1197A
-54.0,15PPR2991Q
-54.0,01PPR0122L
-54.0,28PPR0018G
-54.0,15PPR3244T
-54.0,15PPR3276L
-54.0,11PPR0840A
-54.0,05PPR0250C
-54.0,11PPR0711G
-54.0,15PPR2792R
-54.0,09PPR0419N
-54.0,15PPR2865T
-54.0,09PPR0478C
-54.0,15PPR3258W
-54.0,30PPR3702H
-54.0,01PPR0044Y
-54.0,30PPR3655N
-54.0,27PPR0051P
-54.0,27PPR0039U
-54.0,01PPR0078O
-54.0,30PPR3660Z
-54.0,16PPR0098D
-54.0,09PPR0719K
-54.0,09PPR0744J
-54.0,30PPR3488G
-54.0,16PPR0501X
-54.0,08PPR1822E
-54.0,01PPR0104W
-54.0,09PPR1199Z
-54.0,15PPR3203T
-54.0,10PPR0260V
-54.0,10PPR0049A
-54.0,26PPR0110P
-54.0,22PPR0204H
-54.0,26PPR0097L
-54.0,15PPR3373N
-54.0,19PPR0043Y
-54.0,15PPR2663X
-54.0,15PPR0005Z
-54.0,19PPR0096C
-54.0,14PPR0043C
-54.0,15PPR2590V
-54.0,15PPR2579Z
-54.0,21PPR0192U
-54.0,21PPR0103K
-54.0,21PPR0097Q
-54.0,19PPR0193E
-54.0,19PPR0090I
-54.0,15PPR2570H
-54.0,21PPR0873Z
-54.0,14PPR1565Q
-54.0,21PPR0013S
-54.0,19PPR0140Z
-54.0,19PPR0152E
-54.0,13PPR0295H
-54.0,14PPR0204Z
-54.0,13PPR0291L
-54.0,19PPR0802Q
-54.0,19PPR0873K
-54.0,21PPR0340M
-54.0,21PPR0947Z
-54.0,21PPR0352R
-55.0,11PPR0309W
-55.0,30PPR3717J
-55.0,09PPR1630O
-55.0,05PPR0272O
-55.0,19PPR0965A
-55.0,23PPR0092T
-55.0,29PPR0167N
-55.0,28PPR0155J
-55.0,28PPR0131Z
-55.0,05PPR0249N
-55.0,30PPR3430G
-55.0,05PPR0225D
-55.0,06PPR0053A
-55.0,09PPR1706N
-55.0,15PPR3315X
-55.0,09PPR0315S
-55.0,27PPR0125Q
-55.0,20PPR0077D
-55.0,17PPR0233R
-55.0,02PPR0398Y
-55.0,14PPR1442G
-55.0,18PPR0039M
-55.0,09PPR0428V
-55.0,28PPR0021U
-55.0,11PPR0868G
-55.0,23PPR0128R
-55.0,03PPR0033Q
-55.0,20PPR0012U
-55.0,03PPR0045V
-55.0,21PPR0689B
-55.0,28PPR0105B
-55.0,15PPR0011J
-55.0,21PPR0709Z
-55.0,15PPR3488O
-55.0,29PPR0103C
-55.0,15PPR3422F
-55.0,09PPR1190H
-55.0,08PPR0172M
-55.0,22PPR0046I
-55.0,22PPR0207E
-55.0,08PPR0122E
-55.0,07PPR0518P
-55.0,22PPR0186I
-55.0,05PPR0107P
-55.0,22PPR0200L
-55.0,05PPR0109N
-55.0,08PPR0051A
-55.0,18PPR0080C
-55.0,10PPR0120V
-55.0,05PPR0097Z
-55.0,15PPR0833N
-55.0,08PPR1774L
-55.0,30PPR3626S
-55.0,15PPR0312F
-55.0,15PPR0304X
-55.0,08PPR1845P
-55.0,14PPR0245Z
-55.0,09PPR0763Y
-55.0,10PPR0012N
-55.0,22PPR0240M
-55.0,15PPR0120Q
-55.0,09PPR1808K
-55.0,07PPR0448K
-55.0,15PPR0028J
-55.0,09PPR0091A
-55.0,28PPR0290O
-55.0,14PPR0248W
-55.0,21PPR0411Q
-55.0,13PPR0283C
-55.0,26PPR0114L
-55.0,15PPR3135M
-55.0,21PPR0441K
-55.0,01PPR0101Z
-55.0,15PPR2279B
-55.0,21PPR0320Z
-55.0,14PPR0906Q
-55.0,09PPR1114B
-55.0,15PPR3748K
-55.0,14PPR0889Q
-55.0,09PPR1408O
-55.0,25PPR0061Y
-55.0,09PPR0959J
-55.0,17PPR0047W
-55.0,13PPR0019D
-55.0,25PPR0343F
-55.0,09PPR1060O
-55.0,02PPR0016A
-55.0,16PPR0150J
-55.0,24PPR0252P
-55.0,26PPR0225Q
-55.0,02PPR0102X
-55.0,09PPR1300X
-55.0,25PPR0162W
-55.0,02PPR0029E
-55.0,31PPR0326Z
-55.0,09PPR0988E
-55.0,25PPR0148C
-55.0,25PPR0134Z
-55.0,25PPR0131C
-55.0,15PPR2257Q
-55.0,25PPR0130D
-55.0,31PPR0246O
-55.0,15PPR3190F
-55.0,26PPR0204D
-55.0,16PPR0102Z
-55.0,15PPR1723O
-55.0,09PPR1167G
-55.0,09PPR1446R
-55.0,24PPR0028R
-55.0,24PPR0042K
-55.0,14PPR0370X
-55.0,13PPR0111K
-55.0,13PPR0262Q
-55.0,26PPR0140J
-55.0,20PPR0107H
-55.0,17PPR0063N
-55.0,25PPR0021X
-55.0,14PPR1126S
-55.0,15PPR3170S
-56.0,09PPR1023K
-56.0,21PPR0542I
-56.0,15PPR2233G
-56.0,08PPR0582P
-56.0,19PPR0823C
-56.0,09PPR1186V
-56.0,25PPR0094P
-56.0,05PPR0339F
-56.0,09PPR1140Z
-56.0,05PPR0346P
-56.0,19PPR0836G
-56.0,19PPR0864C
-56.0,15PPR3087T
-56.0,17PPR0064M
-56.0,15PPR1921O
-56.0,10PPR0253L
-56.0,24PPR0318H
-56.0,30PPR2624N
-56.0,10PPR0046D
-56.0,10PPR0088C
-56.0,09PPR1077O
-56.0,14PPR0465K
-56.0,09PPR1131S
-56.0,25PPR0093Q
-56.0,14PPR0122P
-56.0,19PPR0002Y
-56.0,29PPR0025P
-56.0,08PPR1818S
-56.0,09PPR1425E
-56.0,15PPR3336J
-56.0,09PPR1434M
-56.0,26PPR0119G
-56.0,28PPR0050P
-56.0,09PPR1605P
-56.0,26PPR0134Z
-56.0,15PPR3027E
-56.0,14PPR1188E
-56.0,28PPR0019F
-56.0,09PPR1587Q
-56.0,09PPR1571P
-56.0,05PPR0278I
-56.0,09PPR0405K
-56.0,26PPR0185F
-56.0,15PPR3266E
-56.0,20PPR0067X
-56.0,09PPR0671H
-56.0,15PPR3173P
-56.0,21PPR0657J
-56.0,16PPR0376P
-56.0,14PPR0928B
-56.0,24PPR0263V
-56.0,26PPR0059I
-56.0,29PPR0057H
-56.0,22PPR0233C
-56.0,25PPR0161X
-56.0,08PPR2024R
-56.0,09PPR0982K
-56.0,23PPR0016N
-56.0,09PPR0040U
-56.0,15PPR0038Q
-56.0,09PPR0075J
-56.0,09PPR0081U
-56.0,09PPR1381Y
-56.0,17PPR0015D
-56.0,26PPR0009A
-56.0,09PPR0157T
-56.0,09PPR0172L
-56.0,17PPR0011H
-56.0,14PPR0844U
-56.0,09PPR0234H
-56.0,28PPR0164R
-56.0,11PPR0397G
-56.0,15PPR0369G
-56.0,30PPR3516M
-56.0,31PPR0348L
-56.0,31PPR0339D
-56.0,15PPR2700K
-56.0,15PPR1678S
-56.0,31PPR0302Q
-56.0,13PPR0250L
-56.0,15PPR3698T
-56.0,15PPR2745G
-56.0,31PPR0217T
-56.0,02PPR0369C
-56.0,15PPR3651Z
-56.0,03PPR0004V
-56.0,05PPR0173O
-56.0,30PPR3587G
-56.0,19PPR0185W
-56.0,19PPR0024J
-56.0,04PPR0041Y
-56.0,15PPR1280K
-56.0,05PPR0112A
-56.0,11PPR0865J
-56.0,05PPR0011C
-56.0,19PPR0302V
-56.0,05PPR0016Y
-56.0,17PPR0253E
-56.0,19PPR0353B
-56.0,19PPR0628Z
-56.0,31PPR0345O
-56.0,15PPR2668S
-56.0,05PPR0081Y
-56.0,16PPR0136Q
-56.0,30PPR3526T
-56.0,01PPR0097C
-56.0,32PPR0132L
-56.0,02PPR0023K
-56.0,22PPR0070I
-56.0,15PPR1720R
-56.0,19PPR0101Y
-57.0,28PPR0152M
-57.0,25PPR0026S
-57.0,15PPR2787F
-57.0,28PPR0210M
-57.0,28PPR0188A
-57.0,25PPR0033B
-57.0,09PPR1115A
-57.0,15PPR2979V
-57.0,09PPR0208J
-57.0,11PPR0973R
-57.0,28PPR0083G
-57.0,09PPR1248R
-57.0,28PPR0054L
-57.0,28PPR0043F
-57.0,15PPR1715F
-57.0,16PPR0361N
-57.0,15PPR0056F
-57.0,21PPR0713L
-57.0,09PPR0017T
-57.0,14PPR0025N
-57.0,23PPR0021Z
-57.0,15PPR3389O
-57.0,14PPR0270Y
-57.0,28PPR0338R
-57.0,05PPR0040Y
-57.0,28PPR0257G
-57.0,25PPR0009B
-57.0,13PPR0205Z
-57.0,19PPR0072T
-57.0,09PPR0148L
-57.0,28PPR0009Z
-57.0,05PPR0002V
-57.0,25PPR0049C
-57.0,24PPR0288D
-57.0,15PPR1455J
-57.0,09PPR1033R
-57.0,14PPR1149C
